Dataline,Play,Act,Scene,Player,PlayerLine,Location
86190,Romeo and Juliet,2,2,JULIET,So stumblest on my counsel?,Capulet's Orchard
86191,Romeo and Juliet,2,2,ROMEO,By a name,Capulet's Orchard
86192,Romeo and Juliet,2,2,ROMEO,I know not how to tell thee who I am:,Capulet's Orchard
86193,Romeo and Juliet,2,2,ROMEO,"My name, dear saint, is hateful to myself,",Capulet's Orchard
86194,Romeo and Juliet,2,2,ROMEO,"Because it is an enemy to thee,",Capulet's Orchard
86195,Romeo and Juliet,2,2,ROMEO,"Had I it written, I would tear the word.",Capulet's Orchard
86196,Romeo and Juliet,2,2,JULIET,My ears have not yet drunk a hundred words,Capulet's Orchard
86197,Romeo and Juliet,2,2,JULIET,"Of that tongue's utterance, yet I know the sound:",Capulet's Orchard
86198,Romeo and Juliet,2,2,JULIET,Art thou not Romeo and a Montague?,Capulet's Orchard
86199,Romeo and Juliet,2,2,ROMEO,"Neither, fair saint, if either thee dislike.",Capulet's Orchard
86200,Romeo and Juliet,2,2,JULIET,"How camest thou hither, tell me, and wherefore?",Capulet's Orchard
86201,Romeo and Juliet,2,2,JULIET,"The orchard walls are high and hard to climb,",Capulet's Orchard
86202,Romeo and Juliet,2,2,JULIET,"And the place death, considering who thou art,",Capulet's Orchard
86203,Romeo and Juliet,2,2,JULIET,If any of my kinsmen find thee here.,Capulet's Orchard
86204,Romeo and Juliet,2,2,ROMEO,"With love's light wings did I o'er-perch these walls,",Capulet's Orchard
86205,Romeo and Juliet,2,2,ROMEO,"For stony limits cannot hold love out,",Capulet's Orchard
86206,Romeo and Juliet,2,2,ROMEO,"And what love can do that dares love attempt,",Capulet's Orchard
86207,Romeo and Juliet,2,2,ROMEO,Therefore thy kinsmen are no let to me.,Capulet's Orchard
86208,Romeo and Juliet,2,2,JULIET,"If they do see thee, they will murder thee.",Capulet's Orchard
86209,Romeo and Juliet,2,2,ROMEO,"Alack, there lies more peril in thine eye",Capulet's Orchard
86210,Romeo and Juliet,2,2,ROMEO,"Than twenty of their swords: look thou but sweet,",Capulet's Orchard
86211,Romeo and Juliet,2,2,ROMEO,And I am proof against their enmity.,Capulet's Orchard
86212,Romeo and Juliet,2,2,JULIET,I would not for the world they saw thee here.,Capulet's Orchard
86213,Romeo and Juliet,2,2,ROMEO,"I have night's cloak to hide me from their sight,",Capulet's Orchard
86214,Romeo and Juliet,2,2,ROMEO,"And but thou love me, let them find me here:",Capulet's Orchard
86215,Romeo and Juliet,2,2,ROMEO,"My life were better ended by their hate,",Capulet's Orchard
86216,Romeo and Juliet,2,2,ROMEO,"Than death prorogued, wanting of thy love.",Capulet's Orchard
86217,Romeo and Juliet,2,2,JULIET,By whose direction found'st thou out this place?,Capulet's Orchard
86218,Romeo and Juliet,2,2,ROMEO,"By love, who first did prompt me to inquire,",Capulet's Orchard
86219,Romeo and Juliet,2,2,ROMEO,He lent me counsel and I lent him eyes.,Capulet's Orchard
86220,Romeo and Juliet,2,2,ROMEO,"I am no pilot, yet, wert thou as far",Capulet's Orchard
86221,Romeo and Juliet,2,2,ROMEO,"As that vast shore wash'd with the farthest sea,",Capulet's Orchard
86222,Romeo and Juliet,2,2,ROMEO,I would adventure for such merchandise.,Capulet's Orchard
86223,Romeo and Juliet,2,2,JULIET,"Thou know'st the mask of night is on my face,",Capulet's Orchard
86224,Romeo and Juliet,2,2,JULIET,Else would a maiden blush bepaint my cheek,Capulet's Orchard
86225,Romeo and Juliet,2,2,JULIET,For that which thou hast heard me speak to-night,Capulet's Orchard
86226,Romeo and Juliet,2,2,JULIET,"Fain would I dwell on form, fain, fain deny",Capulet's Orchard
86227,Romeo and Juliet,2,2,JULIET,What I have spoke: but farewell compliment!,Capulet's Orchard
86228,Romeo and Juliet,2,2,JULIET,"Dost thou love me? I know thou wilt say 'Ay,'",Capulet's Orchard
86229,Romeo and Juliet,2,2,JULIET,"And I will take thy word: yet if thou swear'st,",Capulet's Orchard
86230,Romeo and Juliet,2,2,JULIET,"Thou mayst prove false, at lovers' perjuries",Capulet's Orchard
86231,Romeo and Juliet,2,2,JULIET,"Then say, Jove laughs. O gentle Romeo,",Capulet's Orchard
86232,Romeo and Juliet,2,2,JULIET,"If thou dost love, pronounce it faithfully:",Capulet's Orchard
86233,Romeo and Juliet,2,2,JULIET,"Or if thou think'st I am too quickly won,",Capulet's Orchard
86234,Romeo and Juliet,2,2,JULIET,"I'll frown and be perverse an say thee nay,",Capulet's Orchard
86235,Romeo and Juliet,2,2,JULIET,"So thou wilt woo, but else, not for the world.",Capulet's Orchard
86236,Romeo and Juliet,2,2,JULIET,"In truth, fair Montague, I am too fond,",Capulet's Orchard
86237,Romeo and Juliet,2,2,JULIET,And therefore thou mayst think my 'havior light:,Capulet's Orchard
86238,Romeo and Juliet,2,2,JULIET,"But trust me, gentleman, I'll prove more true",Capulet's Orchard
86239,Romeo and Juliet,2,2,JULIET,Than those that have more cunning to be strange.,Capulet's Orchard
86240,Romeo and Juliet,2,2,JULIET,"I should have been more strange, I must confess,",Capulet's Orchard
86241,Romeo and Juliet,2,2,JULIET,"But that thou overheard'st, ere I was ware,",Capulet's Orchard
86242,Romeo and Juliet,2,2,JULIET,"My true love's passion: therefore pardon me,",Capulet's Orchard
86243,Romeo and Juliet,2,2,JULIET,"And not impute this yielding to light love,",Capulet's Orchard
86244,Romeo and Juliet,2,2,JULIET,Which the dark night hath so discovered.,Capulet's Orchard
86245,Romeo and Juliet,2,2,ROMEO,"Lady, by yonder blessed moon I swear",Capulet's Orchard
86246,Romeo and Juliet,2,2,ROMEO,That tips with silver all these fruit-tree tops--,Capulet's Orchard
86247,Romeo and Juliet,2,2,JULIET,"O, swear not by the moon, the inconstant moon,",Capulet's Orchard
86248,Romeo and Juliet,2,2,JULIET,"That monthly changes in her circled orb,",Capulet's Orchard
86249,Romeo and Juliet,2,2,JULIET,Lest that thy love prove likewise variable.,Capulet's Orchard
86250,Romeo and Juliet,2,2,ROMEO,What shall I swear by?,Capulet's Orchard
86251,Romeo and Juliet,2,2,JULIET,"Do not swear at all,",Capulet's Orchard
86252,Romeo and Juliet,2,2,JULIET,"Or, if thou wilt, swear by thy gracious self,",Capulet's Orchard
86253,Romeo and Juliet,2,2,JULIET,"Which is the god of my idolatry,",Capulet's Orchard
86254,Romeo and Juliet,2,2,JULIET,And I'll believe thee.,Capulet's Orchard
86255,Romeo and Juliet,2,2,ROMEO,If my heart's dear love--,Capulet's Orchard
86256,Romeo and Juliet,2,2,JULIET,"Well, do not swear: although I joy in thee,",Capulet's Orchard
86257,Romeo and Juliet,2,2,JULIET,I have no joy of this contract to-night:,Capulet's Orchard
86258,Romeo and Juliet,2,2,JULIET,"It is too rash, too unadvised, too sudden,",Capulet's Orchard
86259,Romeo and Juliet,2,2,JULIET,"Too like the lightning, which doth cease to be",Capulet's Orchard
86260,Romeo and Juliet,2,2,JULIET,"Ere one can say 'It lightens.' Sweet, good night!",Capulet's Orchard
86261,Romeo and Juliet,2,2,JULIET,"This bud of love, by summer's ripening breath,",Capulet's Orchard
86262,Romeo and Juliet,2,2,JULIET,May prove a beauteous flower when next we meet.,Capulet's Orchard
86263,Romeo and Juliet,2,2,JULIET,"Good night, good night! as sweet repose and rest",Capulet's Orchard
86264,Romeo and Juliet,2,2,JULIET,Come to thy heart as that within my breast!,Capulet's Orchard
86265,Romeo and Juliet,2,2,ROMEO,"O, wilt thou leave me so unsatisfied?",Capulet's Orchard
86266,Romeo and Juliet,2,2,JULIET,What satisfaction canst thou have to-night?,Capulet's Orchard
86267,Romeo and Juliet,2,2,ROMEO,The exchange of thy love's faithful vow for mine.,Capulet's Orchard
86268,Romeo and Juliet,2,2,JULIET,I gave thee mine before thou didst request it:,Capulet's Orchard
86269,Romeo and Juliet,2,2,JULIET,And yet I would it were to give again.,Capulet's Orchard
86270,Romeo and Juliet,2,2,ROMEO,"Wouldst thou withdraw it? for what purpose, love?",Capulet's Orchard
86271,Romeo and Juliet,2,2,JULIET,"But to be frank, and give it thee again.",Capulet's Orchard
86272,Romeo and Juliet,2,2,JULIET,And yet I wish but for the thing I have:,Capulet's Orchard
86273,Romeo and Juliet,2,2,JULIET,"My bounty is as boundless as the sea,",Capulet's Orchard
86274,Romeo and Juliet,2,2,JULIET,"My love as deep, the more I give to thee,",Capulet's Orchard
86275,Romeo and Juliet,2,2,JULIET,"The more I have, for both are infinite.",Capulet's Orchard
86276,Romeo and Juliet,2,2,Stage Directions,Nurse calls within,Capulet's Orchard
86277,Romeo and Juliet,2,2,JULIET,"I hear some noise within, dear love, adieu!",Capulet's Orchard
86278,Romeo and Juliet,2,2,JULIET,"Anon, good nurse! Sweet Montague, be true.",Capulet's Orchard
86279,Romeo and Juliet,2,2,JULIET,"Stay but a little, I will come again.",Capulet's Orchard
86280,Romeo and Juliet,2,2,Stage Directions,"Exit, above",Capulet's Orchard
86281,Romeo and Juliet,2,2,ROMEO,"O blessed, blessed night! I am afeard.",Capulet's Orchard
86282,Romeo and Juliet,2,2,ROMEO,"Being in night, all this is but a dream,",Capulet's Orchard
86283,Romeo and Juliet,2,2,ROMEO,Too flattering-sweet to be substantial.,Capulet's Orchard
86284,Romeo and Juliet,2,2,Stage Directions,"Re-enter JULIET, above",Capulet's Orchard
86285,Romeo and Juliet,2,2,JULIET,"Three words, dear Romeo, and good night indeed.",Capulet's Orchard
86286,Romeo and Juliet,2,2,JULIET,"If that thy bent of love be honourable,",Capulet's Orchard
86287,Romeo and Juliet,2,2,JULIET,"Thy purpose marriage, send me word to-morrow,",Capulet's Orchard
86288,Romeo and Juliet,2,2,JULIET,"By one that I'll procure to come to thee,",Capulet's Orchard
86289,Romeo and Juliet,2,2,JULIET,"Where and what time thou wilt perform the rite,",Capulet's Orchard
86290,Romeo and Juliet,2,2,JULIET,And all my fortunes at thy foot I'll lay,Capulet's Orchard
86291,Romeo and Juliet,2,2,JULIET,And follow thee my lord throughout the world.,Capulet's Orchard
86292,Romeo and Juliet,2,2,Nurse,[Within]  Madam!,Capulet's Orchard
86293,Romeo and Juliet,2,2,JULIET,"I come, anon.--But if thou mean'st not well,",Capulet's Orchard
86294,Romeo and Juliet,2,2,JULIET,I do beseech thee--,Capulet's Orchard
86295,Romeo and Juliet,2,2,Nurse,[Within]  Madam!,Capulet's Orchard
86296,Romeo and Juliet,2,2,JULIET,"By and by, I come:--",Capulet's Orchard
86297,Romeo and Juliet,2,2,JULIET,"To cease thy suit, and leave me to my grief:",Capulet's Orchard
86298,Romeo and Juliet,2,2,JULIET,To-morrow will I send.,Capulet's Orchard
86299,Romeo and Juliet,2,2,ROMEO,So thrive my soul--,Capulet's Orchard
86300,Romeo and Juliet,2,2,JULIET,A thousand times good night!,Capulet's Orchard
86301,Romeo and Juliet,2,2,Stage Directions,"Exit, above",Capulet's Orchard
86302,Romeo and Juliet,2,2,ROMEO,"A thousand times the worse, to want thy light.",Capulet's Orchard
86303,Romeo and Juliet,2,2,ROMEO,"Love goes toward love, as schoolboys from",Capulet's Orchard
86304,Romeo and Juliet,2,2,ROMEO,"their books,",Capulet's Orchard
86305,Romeo and Juliet,2,2,ROMEO,"But love from love, toward school with heavy looks.",Capulet's Orchard
86306,Romeo and Juliet,2,2,Stage Directions,Retiring,Capulet's Orchard
86307,Romeo and Juliet,2,2,Stage Directions,"Re-enter JULIET, above",Capulet's Orchard
86308,Romeo and Juliet,2,2,JULIET,"Hist! Romeo, hist! O, for a falconer's voice,",Capulet's Orchard
86309,Romeo and Juliet,2,2,JULIET,To lure this tassel-gentle back again!,Capulet's Orchard
86310,Romeo and Juliet,2,2,JULIET,"Bondage is hoarse, and may not speak aloud,",Capulet's Orchard
86311,Romeo and Juliet,2,2,JULIET,"Else would I tear the cave where Echo lies,",Capulet's Orchard
86312,Romeo and Juliet,2,2,JULIET,"And make her airy tongue more hoarse than mine,",Capulet's Orchard
86313,Romeo and Juliet,2,2,JULIET,With repetition of my Romeo's name.,Capulet's Orchard
86314,Romeo and Juliet,2,2,ROMEO,It is my soul that calls upon my name:,Capulet's Orchard
86315,Romeo and Juliet,2,2,ROMEO,"How silver-sweet sound lovers' tongues by night,",Capulet's Orchard
86316,Romeo and Juliet,2,2,ROMEO,Like softest music to attending ears!,Capulet's Orchard
86317,Romeo and Juliet,2,2,JULIET,Romeo!,Capulet's Orchard
86318,Romeo and Juliet,2,2,ROMEO,My dear?,Capulet's Orchard
86319,Romeo and Juliet,2,2,JULIET,At what o'clock to-morrow,Capulet's Orchard
86320,Romeo and Juliet,2,2,JULIET,Shall I send to thee?,Capulet's Orchard
86321,Romeo and Juliet,2,2,ROMEO,At the hour of nine.,Capulet's Orchard
86322,Romeo and Juliet,2,2,JULIET,I will not fail: 'tis twenty years till then.,Capulet's Orchard
86323,Romeo and Juliet,2,2,JULIET,I have forgot why I did call thee back.,Capulet's Orchard
86324,Romeo and Juliet,2,2,ROMEO,Let me stand here till thou remember it.,Capulet's Orchard
86325,Romeo and Juliet,2,2,JULIET,"I shall forget, to have thee still stand there,",Capulet's Orchard
86326,Romeo and Juliet,2,2,JULIET,Remembering how I love thy company.,Capulet's Orchard
86327,Romeo and Juliet,2,2,ROMEO,"And I'll still stay, to have thee still forget,",Capulet's Orchard
86328,Romeo and Juliet,2,2,ROMEO,Forgetting any other home but this.,Capulet's Orchard
86329,Romeo and Juliet,2,2,JULIET,"'Tis almost morning, I would have thee gone:",Capulet's Orchard
86330,Romeo and Juliet,2,2,JULIET,"And yet no further than a wanton's bird,",Capulet's Orchard
86331,Romeo and Juliet,2,2,JULIET,"Who lets it hop a little from her hand,",Capulet's Orchard
86332,Romeo and Juliet,2,2,JULIET,"Like a poor prisoner in his twisted gyves,",Capulet's Orchard
86333,Romeo and Juliet,2,2,JULIET,"And with a silk thread plucks it back again,",Capulet's Orchard
86334,Romeo and Juliet,2,2,JULIET,So loving-jealous of his liberty.,Capulet's Orchard
86335,Romeo and Juliet,2,2,ROMEO,I would I were thy bird.,Capulet's Orchard
86336,Romeo and Juliet,2,2,JULIET,"Sweet, so would I:",Capulet's Orchard
86337,Romeo and Juliet,2,2,JULIET,Yet I should kill thee with much cherishing.,Capulet's Orchard
86338,Romeo and Juliet,2,2,JULIET,"Good night, good night! parting is such",Capulet's Orchard
86339,Romeo and Juliet,2,2,JULIET,"sweet sorrow,",Capulet's Orchard
86340,Romeo and Juliet,2,2,JULIET,That I shall say good night till it be morrow.,Capulet's Orchard
86341,Romeo and Juliet,2,2,Stage Directions,Exit above,Capulet's Orchard
86342,Romeo and Juliet,2,2,ROMEO,"Sleep dwell upon thine eyes, peace in thy breast!",Capulet's Orchard
86343,Romeo and Juliet,2,2,ROMEO,"Would I were sleep and peace, so sweet to rest!",Capulet's Orchard
86344,Romeo and Juliet,2,2,ROMEO,"Hence will I to my ghostly father's cell,",Capulet's Orchard
86345,Romeo and Juliet,2,2,ROMEO,"His help to crave, and my dear hap to tell.",Capulet's Orchard
86346,Romeo and Juliet,2,2,Stage Directions,Exit,Capulet's Orchard
86347,Romeo and Juliet,2,3,Stage Directions,SCENE III. Friar Laurence's cell.,Friar Laurence's cell
86348,Romeo and Juliet,2,3,Stage Directions,"Enter FRIAR LAURENCE, with a basket",Friar Laurence's cell
86349,Romeo and Juliet,2,3,FRIAR LAURENCE,"The grey-eyed morn smiles on the frowning night,",Friar Laurence's cell
86350,Romeo and Juliet,2,3,FRIAR LAURENCE,"Chequering the eastern clouds with streaks of light,",Friar Laurence's cell
86351,Romeo and Juliet,2,3,FRIAR LAURENCE,And flecked darkness like a drunkard reels,Friar Laurence's cell
86352,Romeo and Juliet,2,3,FRIAR LAURENCE,From forth day's path and Titan's fiery wheels:,Friar Laurence's cell
86353,Romeo and Juliet,2,3,FRIAR LAURENCE,"Now, ere the sun advance his burning eye,",Friar Laurence's cell
86354,Romeo and Juliet,2,3,FRIAR LAURENCE,"The day to cheer and night's dank dew to dry,",Friar Laurence's cell
86355,Romeo and Juliet,2,3,FRIAR LAURENCE,I must up-fill this osier cage of ours,Friar Laurence's cell
86356,Romeo and Juliet,2,3,FRIAR LAURENCE,With baleful weeds and precious-juiced flowers.,Friar Laurence's cell
86357,Romeo and Juliet,2,3,FRIAR LAURENCE,"The earth that's nature's mother is her tomb,",Friar Laurence's cell
86358,Romeo and Juliet,2,3,FRIAR LAURENCE,"What is her burying grave that is her womb,",Friar Laurence's cell
86359,Romeo and Juliet,2,3,FRIAR LAURENCE,And from her womb children of divers kind,Friar Laurence's cell
86360,Romeo and Juliet,2,3,FRIAR LAURENCE,"We sucking on her natural bosom find,",Friar Laurence's cell
86361,Romeo and Juliet,2,3,FRIAR LAURENCE,"Many for many virtues excellent,",Friar Laurence's cell
86362,Romeo and Juliet,2,3,FRIAR LAURENCE,None but for some and yet all different.,Friar Laurence's cell
86363,Romeo and Juliet,2,3,FRIAR LAURENCE,"O, mickle is the powerful grace that lies",Friar Laurence's cell
86364,Romeo and Juliet,2,3,FRIAR LAURENCE,"In herbs, plants, stones, and their true qualities:",Friar Laurence's cell
86365,Romeo and Juliet,2,3,FRIAR LAURENCE,For nought so vile that on the earth doth live,Friar Laurence's cell
86366,Romeo and Juliet,2,3,FRIAR LAURENCE,"But to the earth some special good doth give,",Friar Laurence's cell
86367,Romeo and Juliet,2,3,FRIAR LAURENCE,Nor aught so good but strain'd from that fair use,Friar Laurence's cell
86368,Romeo and Juliet,2,3,FRIAR LAURENCE,"Revolts from true birth, stumbling on abuse:",Friar Laurence's cell
86369,Romeo and Juliet,2,3,FRIAR LAURENCE,"Virtue itself turns vice, being misapplied,",Friar Laurence's cell
86370,Romeo and Juliet,2,3,FRIAR LAURENCE,And vice sometimes by action dignified.,Friar Laurence's cell
86371,Romeo and Juliet,2,3,FRIAR LAURENCE,Within the infant rind of this small flower,Friar Laurence's cell
86372,Romeo and Juliet,2,3,FRIAR LAURENCE,Poison hath residence and medicine power:,Friar Laurence's cell
86373,Romeo and Juliet,2,3,FRIAR LAURENCE,"For this, being smelt, with that part cheers each part,",Friar Laurence's cell
86374,Romeo and Juliet,2,3,FRIAR LAURENCE,"Being tasted, slays all senses with the heart.",Friar Laurence's cell
